Titulo_original;Titulo_encontrado;Fuente;Anio;Sinopsis;Poster_URL;Generos;Puntuacion_TMDB;Temporadas;Episodios;URL_Externa;Backdrop_URL;Temporadas_Detalle;Reparto;Reparto_Fotos;Equipo;Recomendaciones;Trailer_URL
High School Return of a Gangster;High School Return of a Gangster;TMDB;2024;El espíritu de un gánster que abandonó la escuela secundaria y que accidentalmente posee el cuerpo de un joven de 18 años que se había suicidado, regresa a la escuela para vengarse de quienes lo acosaban usando sus habilidades de delincuente, y termina encontrando una relación inesperada.;https://image.tmdb.org/t/p/original/guuoyXHXgc6iTn1qPBCi9L15kht.jpg;Ciencia ficción, Drama;8.453;1;8;https://www.themoviedb.org/tv/224030;https://image.tmdb.org/t/p/original/d5XO4xMMYukfDgcuAe4IBQ7MBmY.jpg;T1:8;윤찬영 (Yi-heon/Kim Deuk-pal), 봉재현 (Choi Se-kyung), 원태민 (Kim Dong-soo), 이서진 (Kim Deuk-pal), 서태화 (Choi Myung-hyun), 김세원 (Kim Yeon-ji);https://image.tmdb.org/t/p/w185/7Al19wuV9XnjIiiPlsor3MK84Kx.jpg, https://image.tmdb.org/t/p/w185/bd8mwD455WlaNSKsTcszZbh0GRC.jpg, https://image.tmdb.org/t/p/w185/2EIKENQ94mb0POjHpp2KLToSuSv.jpg, https://image.tmdb.org/t/p/w185/s5KginY3G9ZmqsgiOKmx9mto6Vx.jpg, https://image.tmdb.org/t/p/w185/h92LydZOY6e82OGaKCViOYtoroA.jpg, https://image.tmdb.org/t/p/w185/dNeH2k2LfbO1mn0JUTCkVOh70BF.jpg;Creador: Ho Rol, 이성택 | Director: 이성택;La rueda del tiempo, Alquimia de almas, Crónicas vampíricas, NOS4A2 (Nosferatu), Wolf Pack;https://www.youtube.com/watch?v=c5o74dSF8AM
Hospital Playlist;Hospital Playlist;TMDB;2020;Cinco médicos comparten el amor por la música mientras trabajan en el mismo hospital.;https://image.tmdb.org/t/p/original/zy0FJYPsKkfOrZG5r5lFtTIx1up.jpg;Drama, Comedia;8.5;2;24;https://www.themoviedb.org/tv/96102;https://image.tmdb.org/t/p/original/ji7KaBHhxb6ngHEHxXHcfEzi9bu.jpg;T1:12|T2:12;조정석 (Lee Ik-jun), 유연석 (Ahn Jeong-won), 정경호 (Kim Jun-wan), 김대명 (Yang Seok-hyeong), 전미도 (Chae Song-hwa), 신현빈 (Jang Gyeo-ul);https://image.tmdb.org/t/p/w185/pVZHsNj31fNMyWixqg26TA9HjU1.jpg, https://image.tmdb.org/t/p/w185/cB95no6uPnMu5FdlVWK3cO9k5xR.jpg, https://image.tmdb.org/t/p/w185/fanLZsECF5nDy17HkhcdoLJjPaw.jpg, https://image.tmdb.org/t/p/w185/aDBoiB6lfSFB3aKOopnp7Lau9mc.jpg, https://image.tmdb.org/t/p/w185/5di7RaZamjLPRqSVlvjUlXgVKm4.jpg, https://image.tmdb.org/t/p/w185/lU0yMFh5KgOEWZRThLYbB6ZI1hE.jpg;Creador: 이우정, 신원호;Scrubs, Héroes de guardia, Urgencias existenciales, Life, House;https://www.youtube.com/watch?v=ulf9PtJjVjc
Hotel Del Luna (COR);Hotel Del Luna;TMDB;2019;Jang Man Wol (IU) es la CEO del Hotel del Luna. El hotel está situado en el centro de Seúl y tiene una apariencia muy misteriosa. Ella cometió un gran pecado hace muchos años y, debido a esto, ha estado atrapada en el Hotel del Luna. Aunque hermosa como la luna, tiene mal carácter, es desconfiada y codiciosa.  Goo Chan Sung (Yeo Jin Goo) trabajó como el subdirector más joven en una corporación hotelera multinacional. Es un sincero perfeccionista. Parece sensato, pero en realidad tiene una disposición suave. Debido a un caso inesperado, comienza a trabajar como gerente en el Hotel del Luna.  El hotel del Luna es habitado por clientes fantasmas.;https://image.tmdb.org/t/p/original/uuQvLgr3xWuW5bb4LeR1jwa0G82.jpg;Ciencia ficción, Drama, Comedia;8.519;1;16;https://www.themoviedb.org/tv/90447;https://image.tmdb.org/t/p/original/epq6I0AwVaHldCrQ6xJ5ZsAyHCF.jpg;T1:16;IU (Jang Man-wol), 여진구 (Goo Chan-sung), 신정근 (Kim Sun-bi), 배해선 (Choi Seo-hee), 피오 (Ji Hyun-joong), 이도현 (Go Chung-myung);https://image.tmdb.org/t/p/w185/uNhKOO9lIAFXF11LM6gjCrX2CJz.jpg, https://image.tmdb.org/t/p/w185/f9Gj12cCk66vdIaDVjltTGAZPC9.jpg, https://image.tmdb.org/t/p/w185/2zuxoRgBPNCQXDGb3wOnGaJCI4y.jpg, https://image.tmdb.org/t/p/w185/hqR7waJDYkOspnosemMkD2Wm4rO.jpg, https://image.tmdb.org/t/p/w185/rg2fuaF8yRmKBgyGWdpvEmtCBmU.jpg, https://image.tmdb.org/t/p/w185/8LhhJWLGCoOPt5ygpDlrmfr1VOm.jpg;Creador: 홍정은, 홍미란 | Director: 오충환;Hazbin Hotel, NOS4A2 (Nosferatu), Phantom Lawyer, The First Night with the Duke, El cuento del zorro de las nueve colas;https://www.youtube.com/watch?v=ms8RJVcn_eU
Hotelier;Hotelier;TMDB;2007;Jin Young es una chica de mente abierta y mucha energía que trabaja para  el Hotel Seúl. Su ex-novio Tae Joon se vio obligado a renunciar a su  trabajo como gerente del hotel, debido a un problema con un huésped. Sin  embargo, el dueño del hotel ha guardado siempre gran admiración,  incluso más que a su propio hijo, Young Jae. Cuando el dueño del hotel  muere de un infarto, su esposa decide que lo mejor es que Jin Young vaya  a buscar a Tae Joon para que maneje el hotel que poco a poco se cae a  pedazos. Otro hombre, Kim Bock-man, quiere apoderarse del hotel y decide  ir por Dong Hyuk a quien considera la persona indicada para el trabajo.  Cuando Jin Young va a buscar a Tae Joon, se encuentra por primera vez  con Dong Hyuk. Al regresar todos a Corea, Dong Hyuk experimenta por  primera vez el amor mientras le arreglan una relación con Yoon Hee. La  relación entre Jin Young y Tae Joon no es tan sólida como parece y Jin  Young se ve atrapada entre dos hombres.;https://image.tmdb.org/t/p/original/bkO9OFHymiEYCDjHas0S8SGJsQ2.jpg;Drama;0.0;1;9;https://www.themoviedb.org/tv/37986;https://image.tmdb.org/t/p/original/fsWIVFJJJnIkdq5ZrOG8NN0GiKz.jpg;T1:9;Aya Ueto (Kyoko Odagiri), Naomi Nishida (Natsuko Ueda), 田辺誠一 (Kouhei Ogata), 紗栄子 (Akane Morimoto), 竹中直人 (Masakazu Morimoto), 東幹久 (Takehiko Iwama);https://image.tmdb.org/t/p/w185/9r4qBKsyyFWSKTEfMgHYnFfxig1.jpg, https://image.tmdb.org/t/p/w185/kXRGUSybmoyiQ5iqNtGq5aBGei4.jpg, https://image.tmdb.org/t/p/w185/fbIhQj2hkDHt94kqiWlp8pDu6Yl.jpg, https://image.tmdb.org/t/p/w185/w7EXzbOUB2zXosxYFvvjv4ughT7.jpg, https://image.tmdb.org/t/p/w185/4adcQdMnaqOnl1rtOVUqGp1flvo.jpg, https://image.tmdb.org/t/p/w185/gCxh1Wf051eNC0NAnHrhVRJp0ef.jpg;Creador: 강은경 | Director: 木下高男, Kitagawa Manabu;Felicity, The Young and the Restless, Las Vegas, Empire, Parenthood;
Hwarang - The Poet Warrior Youth;Hwarang - The Poet Warrior Youth;TMDB;2016;Es común que la historia esté hecha a costa de jóvenes realmente apasionados y talentosos. Durante el Reino de Silla, un grupo de jóvenes de élite conocido como Hwarang ejercerían una gran influencia. Estos caballeros elegantes y talentosos - Moo Myung, Sam Maek Jong, Soo Ho, Ban Ryu, Yeo Wool, Han Sung y la doncella Ah Ro - podían engañar y vencer a cualquiera mientras promovían la justicia en Seorabeol, la ciudad capital. Uno de ellos se convertirá en el Rey Jin Heung de Silla para cambiar el curso de la historia.;https://image.tmdb.org/t/p/original/oxB2LOu6jH8pxRi6shblcXRmqBQ.jpg;Drama, Comedia, Acción;7.9;1;20;https://www.themoviedb.org/tv/66496;https://image.tmdb.org/t/p/original/col8IFqOjTZH6412I1bjum5MrL8.jpg;T1:20;Park Seo-joon (Moo Myung / Sun Woo-Rang), 고아라 (Ah-Ro), 박형식 (Sam Maek-Jong / Ji Dwi-Rang), 도지한 (Ban-Ryu), 민호 (Soo-Ho), Jo Yoon-woo (Yeo-Wool);https://image.tmdb.org/t/p/w185/k1ALgZkOApYt7PIUBkUitmknXQC.jpg, https://image.tmdb.org/t/p/w185/cmURlYsKDnrcgER6chh16kbRegM.jpg, https://image.tmdb.org/t/p/w185/8FHH9kQLRdByDOjdMn1oRUCEWZA.jpg, https://image.tmdb.org/t/p/w185/lPBvEto0zu6GhMLufhGfshCcEjt.jpg, https://image.tmdb.org/t/p/w185/vTeGWQubmMbFozpp4uf3N6t33pV.jpg, https://image.tmdb.org/t/p/w185/udV2dT8vy3pn408Sxka6L13n20d.jpg;Creador: 윤성식 | Director: 윤성식, Kim Young-jo;Amor bajo la luz de la luna, My Sassy Girl, Rey 2 Corazones, Educando a la Princesa, Entre dinastías: La nueva era;https://www.youtube.com/watch?v=Sd8zd9SmFXk
로봇이 아니야;No soy un robot;TMDB;2017;Kim Min Kyu es un joven rico que es alérgico a los seres humanos. Debido a su condición, nunca ha salido con una chica. Sin embargo, experimenta las alegrías de enamorarse por primera vez cuando conoce a Jo Ji Ah, una chica que pretende ser una robot.;https://image.tmdb.org/t/p/original/b60Vh9uxH424J3XDjS0sE1ksWTN.jpg;Comedia, Drama;8.316;1;32;https://www.themoviedb.org/tv/74682;https://image.tmdb.org/t/p/original/lBlvg7qJ9aiuUdt5JXqAAb486o1.jpg;T1:32;유승호 (Kim Min-gyu), 채수빈 (Jo Ji-a / Aji 3), 엄기준 (Hong Baek-gyeon), 박세완 (Pi), 송재룡 (Hoktal), 고건한 (Ssanip);https://image.tmdb.org/t/p/w185/cDkIwmfjChprlO7qaoDQl1Em54P.jpg, https://image.tmdb.org/t/p/w185/t8inEDMgceg8EFLvgglvXzemklf.jpg, https://image.tmdb.org/t/p/w185/3YMBbcfM392UY9SuQoR30R4D6CR.jpg, https://image.tmdb.org/t/p/w185/yRaB00ZVVQ6DMjJmictDEaNf6t8.jpg, https://image.tmdb.org/t/p/w185/2c8DAqn1B19X9IsLx3EGkeTaQL1.jpg, https://image.tmdb.org/t/p/w185/x9wPSUH71He1brPS4dsrcfN9flo.jpg;Director: Jung Dae-yoon;Are You Human Too?, Humans, Sunny, Mrs. Davis, Start-Up;https://www.youtube.com/watch?v=gGumnmOarco
I Hear Your Voice;I Hear Your Voice;TMDB;2013;Park Soo Ha es un chico de escuela secundaria que adquirió la capacidad sobrenatural de leer los pensamientos de la gente tras un accidente en el que falleció su padre. Él se encuentra en la búsqueda de una mujer a la que prometió proteger hace 10 años.  Jang Hye Sung es una defensora pública, una mujer amargada que no tiene modales y le resulta difícil estar entusiasmada con lo que hace. Su vida cambiará cuando se encuentre con Park Soo Ha, un joven que la ayudará a resolver sus casos en la corte con su gran habilidad. Poco a poco irán desarrollando sentimientos el uno por el otro mientras descubren que sus vidas llevan conectadas desde hace mucho tiempo.;https://image.tmdb.org/t/p/original/jAn6ENYEt9p1YHxhsNiTPPtP5zD.jpg;Comedia, Drama, Misterio, Ciencia ficción;8.0;1;18;https://www.themoviedb.org/tv/54477;https://image.tmdb.org/t/p/original/eP1C9GHWixDUXGPZ3JaBhJIx5F.jpg;T1:18;이보영 (Jang Hye-Sung), 이종석 (Park Soo-Ha), 윤상현 (Cha Kwan-Woo), Lee Da-hee (Seo Do-Yeon), Jung Woong-in (Min Joon-Kook), 김해숙 (Eo Choon-Sim);https://image.tmdb.org/t/p/w185/xjKMiyzYCcR5MRvWMe4sQOzBoMB.jpg, https://image.tmdb.org/t/p/w185/eW73DbmKQrqb6xDC52oMbVehw6G.jpg, https://image.tmdb.org/t/p/w185/66UoDVZcRVxDCMRyvO6kP7FBN9e.jpg, https://image.tmdb.org/t/p/w185/uaZ0kMQOEKxxtfH9IWecBZ8c4DI.jpg, https://image.tmdb.org/t/p/w185/8chD5NkFYH5glIqBt6zyevoQRhK.jpg, https://image.tmdb.org/t/p/w185/dt5bmKeG7qbvDwHrxFZFxiGc9fZ.jpg;Creador: Park Lee Hoon | Director: Jo Soo-won;La poderosa mujer Do Bong Soon, He is Psychometric, Crónicas vampíricas, Fatalidad a tu servicio, La tierra de las mareas;https://www.youtube.com/watch?v=DRY5YNTrVJ8
If You Wish Upon Me;If You Wish Upon Me;TMDB;2022;"La historia de los pacientes y los cuidadores de un departamento de cuidados paliativos. Es la historia de personas que sueñan con ""morir bien"".";https://image.tmdb.org/t/p/original/sYbmm7OTUiFZkIelWN5wHBesXjH.jpg;Drama;7.7;1;16;https://www.themoviedb.org/tv/135154;https://image.tmdb.org/t/p/original/bjZZf3pSJtqPHTUsnRwg7UeIcTK.jpg;T1:16;지창욱 (Yoon Gyeo-rea), 최수영 (Seo Yeon-joo), 성동일 (Kang Tae-sik), 원지안 (Ha Jun-kyung), 남태훈 (Jang Seok-jun), 양희경 (Yeom Soon-ja);https://image.tmdb.org/t/p/w185/sBmHrO5Tn27Ot5hy0yAKniROmNb.jpg, https://image.tmdb.org/t/p/w185/ttti8CMjJzevHQFkIubJDDy7YDK.jpg, https://image.tmdb.org/t/p/w185/9VLRIvOyQSHkpJaeaBcmHzcEUQn.jpg, https://image.tmdb.org/t/p/w185/cMPm0hAhsRyTnPrI0X8oNqRDJt4.jpg, https://image.tmdb.org/t/p/w185/aUNWvDvD2SwRfbtzG1afXRZMfcr.jpg, https://image.tmdb.org/t/p/w185/cE5VmgAVuRGD07VtAKwC7aSzbpg.jpg;Director: 김용완;Chocolate, Treinta y Nueve, Kim, El Doctor Romántico, Ambitions, Dear X;
Innocent Man;Innocent Man;TMDB;2018;Cuenta la historia de Ron Williamson, un hombre que estuvo en el corredor de la muerte de Oklahoma durante 11 años por un crimen que no había cometido. La miniserie se basa en el libro de John Grisham The Innocent Man: Murder and Injustice in a Small Town.;https://image.tmdb.org/t/p/original/9HxksstZvhE46L0Kt9d0gj3zvHq.jpg;Documental, Crimen;6.921;1;6;https://www.themoviedb.org/tv/84651;https://image.tmdb.org/t/p/original/A9WuGx53eo87PL3v5mRAYoAlyZJ.jpg;T1:6;J.J. Arends (Glenna), Serena Michele Burns (Kim Marks), Kayleen Teresa Casey (Girl in Tommy Dream), Olivia de Boutray (Denice Haraway), Ryan David Ellis (Interrogator 2), Erik Anthony Russo (Interrogator 1);https://image.tmdb.org/t/p/w185/qUuY4oKsedtGLQBFlyRx7TWFdpK.jpg, , , , , https://image.tmdb.org/t/p/w185/3owRz5P5xyE3YaEOPW0qBStY7uB.jpg;Creador: Ross M. Dinerstein, J. Clay Tweel | Director: J. Clay Tweel;Confía en mí: El falso profeta, Medal of Honor, Killer Sally: La fisicoculturista asesina, A la caza del asesino, Sophie: Un Asesinato en West Cork;https://www.youtube.com/watch?v=4LYiAEV_XnA
사이코지만 괜찮아;Está bien no estar bien;TMDB;2020;Una historia sobre un empleado de una sala psiquiátrica y una mujer, con un trastorno de personalidad antisocial, que es una escritora popular de libros infantiles. Un hombre que niega el amor y una mujer que no conoce el amor desafían el destino y se enamoran, encontrando sus almas e identidades en el proceso.;https://image.tmdb.org/t/p/original/yGoQugW6v16jdK32JNhMpHl1aCo.jpg;Drama, Comedia;8.501;1;16;https://www.themoviedb.org/tv/96462;https://image.tmdb.org/t/p/original/4IzdfRrxgbvtnE0ZBNEjlcFcxgc.jpg;T1:16;Kim Soo Hyun (Moon Gang-tae), 서예지 (Ko Moon-young), 오정세 (Moon Sang-tae), 박규영 (Nam Joo-ri);https://image.tmdb.org/t/p/w185/q24P4pmtWGhe08T7rTkoDc5EC1p.jpg, https://image.tmdb.org/t/p/w185/a9moiE8WWuygU02m4KE3M2Nrrkp.jpg, https://image.tmdb.org/t/p/w185/oIqRAdI5e777odhOJl6e4Jc9ADj.jpg, https://image.tmdb.org/t/p/w185/gnn2As1yZsive7Kxnx24NEN3GfC.jpg;Creador: 박신우, 조용;Un Amor Loco, Eres lo peor, Urgencias existenciales, Maniac, Strangers From Hell;https://www.youtube.com/watch?v=89i-Fn2CqQg
Kill It;Kill It;TMDB;2019;Kim Soo Hyun es un asesino a sueldo que puede volver cualquier objeto un arma contra la gente. Con la habilidad de poder evaluar la situación rápidamente, desarolla el plan perfecto para matar e irse. Le cuesta crear relaciones con la gente alrededor suya, pero siempre busca amor.  Do Hyun Jin se graduó en lo más alto de su clase en la academia de policia y trabaja como una detective en Seúl. Tiene buena intuición y cree en sus instintos, pero también tiene que confiar en los datos cientificos para hacer la mejor decisión. Se ve fría por fuera, pero tiene simpatía por el dolor de los demás.;https://image.tmdb.org/t/p/original/87E0aRkm3s7FySbp5tmKqwpjeBZ.jpg;Drama, Acción, Crimen, Misterio;7.6;1;12;https://www.themoviedb.org/tv/87185;https://image.tmdb.org/t/p/original/vgpUW4kYIgcyPbomOmXgM37yyCB.jpg;T1:12;장기용 (Kim Soo-Hyun), 나나 (Do Hyun-Jin), 지일주 (Yoon Jung-Woo), 이재원 (Philip An), 노정의 (Kang Seul-Ki), 정해균 (Do Jae-Hwan);https://image.tmdb.org/t/p/w185/Gc3gcQLMCkR3l0nQgQ3nUxVv1u.jpg, https://image.tmdb.org/t/p/w185/zEjVBD734pLcNQrZESkKTNhKl6z.jpg, https://image.tmdb.org/t/p/w185/wFp3Af5MD4MrGMD3ro2Gis4tAe7.jpg, https://image.tmdb.org/t/p/w185/6oBaF1eyZAnTYJtBj9xRUqPjXVK.jpg, https://image.tmdb.org/t/p/w185/pYFgOVsNxI1fIHuPWtuaSgojMCP.jpg, https://image.tmdb.org/t/p/w185/7aQvZovyPuVGVrvc694ThJVYeMK.jpg;Director: Nam Sung-woo;Te echo de menos, Asesinato para principiantes, Cross, 56 días, La flor del mal;
Kill Me, Heal Me;Kill Me, Heal Me;TMDB;2015;"Cha Do Hyun sufre de trastorno de personalidad múltiple después de  pasar por numerosos traumas que amenazaron su vida. Intentará volver a  su vida normal con la ayuda de una residente de primer año en  psiquiatría llamada Oh Ri Jin. Las ""siete personas"" a quienes él creó en  su mente como diferentes métodos de escape comenzarán una batalla para  determinar quién tendrá el control de su vida.  Oh Ri On es el hermano gemelo de Oh Ri Jin. Es un escritor  extremadamente famoso que se oculta bajo el seudónimo de ""Omega"", del  que nadie conoce su apariencia salvo su familia y su editor. Para el  resto del mundo es un desempleado sin preocupaciones, pero en su  interior guarda varios secretos, secretos que incluye en sus libros para  poder tener la excusa de investigarlos, y que de alguna manera  involucran a Cha Do Hyun, su familia, y cierto incidente del pasado.";https://image.tmdb.org/t/p/original/kpOGEfVJApCiEeyTHGvQEHBuaZ8.jpg;Comedia, Drama, Misterio;8.1;1;20;https://www.themoviedb.org/tv/62266;https://image.tmdb.org/t/p/original/3nqI6FimqPqxXPLPKy2kutAjUAS.jpg;T1:20;지성 (Cha Do-hyun / Shin Se-gi), 황정음 (Oh Ri-jin), Park Seo-joon (Oh Ri-on), 오민석 (Cha Ki-joon), 김유리 (Han Chae-yeon), 김영애 (Seo Tae-im);https://image.tmdb.org/t/p/w185/6RBiKyGLczeCrgnu1tfw5URRvEg.jpg, https://image.tmdb.org/t/p/w185/mmGpW7eAtEgIs6nNElmFDI1JErv.jpg, https://image.tmdb.org/t/p/w185/k1ALgZkOApYt7PIUBkUitmknXQC.jpg, https://image.tmdb.org/t/p/w185/14gxqx1Wq6lx9c2u5czh9buLdGl.jpg, https://image.tmdb.org/t/p/w185/cv3PKMqASre6qGXMefHELaYyG1h.jpg, https://image.tmdb.org/t/p/w185/hxXVhuYkjneV4UCGazlYgNz5OU3.jpg;Creador: Han Hee;Está bien, Eso es amor (It's Ok, That's Love), Nancy Drew, Jardín secreto, Hermanas, Cold Feet;
